source_file,drive_link,context
"2025\২০২৫ শিক্ষাবর্ষের মাধ্যমিক স্তরের অষ্টম শ্রেণির পাঠ্যপুস্তক.html","https://drive.google.com/file/d/1fm9ocm4MA3n3SFRpX8KM8sNN0-8Wl_ap/view?usp=drive_link",""
"2025\২০২৫ শিক্ষাবর্ষের মাধ্যমিক স্তরের অষ্টম শ্রেণির পাঠ্যপুস্তক.html","https://drive.google.com/file/d/117pXoJyf_LnJgxOy7R9-HcYMOGHeh2cq/view?usp=drive_link",""
"2025\২০২৫ শিক্ষাবর্ষের মাধ্যমিক স্তরের অষ্টম শ্রেণির পাঠ্যপুস্তক.html","https://drive.google.com/file/d/1N7E-_Dgd1xX5VC4GmJamf4Yo4VEzvTvu/view?usp=drive_link",""
"2025\২০২৫ শিক্ষাবর্ষের মাধ্যমিক স্তরের অষ্টম শ্রেণির পাঠ্যপুস্তক.html","https://drive.google.com/file/d/1MG0Kr84imLCw4gfAPKheQfxZo9JuQ611/view?usp=drive_link",""
"2025\২০২৫ শিক্ষাবর্ষের মাধ্যমিক স্তরের অষ্টম শ্রেণির পাঠ্যপুস্তক.html","https://drive.google.com/file/d/1UTGLGuQxMMaK_YgErIivbMI_3PcvkRbc/view?usp=drive_link",""
"2025\২০২৫ শিক্ষাবর্ষের মাধ্যমিক স্তরের অষ্টম শ্রেণির পাঠ্যপুস্তক.html","https://drive.google.com/file/d/19-BM0RFDNg67dfiPjdya_ULIJCFe_Itn/view?usp=drive_link",""
"2025\২০২৫ শিক্ষাবর্ষের মাধ্যমিক স্তরের অষ্টম শ্রেণির পাঠ্যপুস্তক.html","https://drive.google.com/file/d/152cFSzvuZOrWo_BuYhgMav91g8pRpv9I/view?usp=drive_link",""
"2025\২০২৫ শিক্ষাবর্ষের মাধ্যমিক স্তরের অষ্টম শ্রেণির পাঠ্যপুস্তক.html","https://drive.google.com/file/d/1Z3f9fIUXTADaCUM0bLZieKH2bqGJw98D/view?usp=drive_link",""
"2025\২০২৫ শিক্ষাবর্ষের মাধ্যমিক স্তরের অষ্টম শ্রেণির পাঠ্যপুস্তক.html","https://drive.google.com/file/d/1HIxFLkgo4ZLG-qUz2achu5K_v40T0cfn/view?usp=drive_link",""
"2025\২০২৫ শিক্ষাবর্ষের মাধ্যমিক স্তরের অষ্টম শ্রেণির পাঠ্যপুস্তক.html","https://drive.google.com/file/d/1vokuV3oRerVx-p9GkxKiKH0eRj4aACuF/view?usp=drive_link",""
"2025\২০২৫ শিক্ষাবর্ষের মাধ্যমিক স্তরের অষ্টম শ্রেণির পাঠ্যপুস্তক.html","https://drive.google.com/file/d/1a5-WIfGsqunOpFz55nCL-AK2y5XVs7zB/view?usp=drive_link",""
"2025\২০২৫ শিক্ষাবর্ষের মাধ্যমিক স্তরের অষ্টম শ্রেণির পাঠ্যপুস্তক.html","https://drive.google.com/file/d/1x4Pb9ytb9CaU18NH2Y62MHgZZhKadFY8/view?usp=drive_link",""
"2025\২০২৫ শিক্ষাবর্ষের মাধ্যমিক স্তরের অষ্টম শ্রেণির পাঠ্যপুস্তক.html","https://drive.google.com/file/d/1uHVBwpr6kIxxHnd1eAAn5HOExlvX3UPb/view?usp=drive_link",""
"2025\২০২৫ শিক্ষাবর্ষের মাধ্যমিক স্তরের অষ্টম শ্রেণির পাঠ্যপুস্তক.html","https://drive.google.com/file/d/11SZZ6mlK2_dHI7LopIonSmYXPf1alsxe/view?usp=drive_link",""
"2025\২০২৫ শিক্ষাবর্ষের মাধ্যমিক স্তরের অষ্টম শ্রেণির পাঠ্যপুস্তক.html","https://drive.google.com/file/d/1QULadFx0awbKWKzbUm068CvP5MGr4SAT/view?usp=drive_link",""
"2025\২০২৫ শিক্ষাবর্ষের মাধ্যমিক স্তরের অষ্টম শ্রেণির পাঠ্যপুস্তক.html","https://drive.google.com/file/d/1wfkrsdi3f9kyNP7M1LYmI2gpQbdH-FoV/view?usp=drive_link",""
"2025\২০২৫ শিক্ষাবর্ষের মাধ্যমিক স্তরের অষ্টম শ্রেণির পাঠ্যপুস্তক.html","https://drive.google.com/file/d/1hpNzkGvJ6Q5efgSB7-Dtt1FnSYrh3zZu/view?usp=drive_link",""
"2025\২০২৫ শিক্ষাবর্ষের মাধ্যমিক স্তরের অষ্টম শ্রেণির পাঠ্যপুস্তক.html","https://drive.google.com/file/d/1OryZ5xRK3itFLpaZlwnmrGF_BRxPgaqp/view?usp=drive_link",""
"2025\২০২৫ শিক্ষাবর্ষের মাধ্যমিক স্তরের অষ্টম শ্রেণির পাঠ্যপুস্তক.html","https://drive.google.com/file/d/1vODdjg4T1KhM1G9bGgCMPOuGO8Bz8Wp_/view?usp=drive_link",""
"2025\২০২৫ শিক্ষাবর্ষের মাধ্যমিক স্তরের অষ্টম শ্রেণির পাঠ্যপুস্তক.html","https://drive.google.com/file/d/1_YZytnPwx1MOIYGBoqBliuJg4oMSyVJp/view?usp=drive_link",""
"2025\২০২৫ শিক্ষাবর্ষের মাধ্যমিক স্তরের অষ্টম শ্রেণির পাঠ্যপুস্তক.html","https://drive.google.com/file/d/1DR-3Sb7l7jB2euT8QLfHC84o4035klz4/view?usp=drive_link",""
"2025\২০২৫ শিক্ষাবর্ষের মাধ্যমিক স্তরের অষ্টম শ্রেণির পাঠ্যপুস্তক.html","https://drive.google.com/file/d/14g0JrkDdzbpGGW3o2ONwQ7fc6DN8Gsq1/view?usp=drive_link",""
"2025\২০২৫ শিক্ষাবর্ষের মাধ্যমিক স্তরের অষ্টম শ্রেণির পাঠ্যপুস্তক.html","https://drive.google.com/file/d/1108SRYaCP3Po5M3DU1lWe8ZtIhLFTloJ/view?usp=drive_link",""
"2025\২০২৫ শিক্ষাবর্ষের মাধ্যমিক স্তরের অষ্টম শ্রেণির পাঠ্যপুস্তক.html","https://drive.google.com/file/d/1zaEau5hFNcCMBBtaWjlnV0OzuyRRm9wM/view?usp=drive_link",""
"2025\২০২৫ শিক্ষাবর্ষের মাধ্যমিক স্তরের অষ্টম শ্রেণির পাঠ্যপুস্তক.html","https://drive.google.com/file/d/1t47vMMl7N0tzBbJ85xOh40SHm45cLvfw/view?usp=drive_link",""
"2025\২০২৫ শিক্ষাবর্ষের মাধ্যমিক স্তরের অষ্টম শ্রেণির পাঠ্যপুস্তক.html","https://drive.google.com/file/d/1_riBeeporLqsvXnqXL6THAGaWQOwTKYT/view?usp=drive_link",""
"2025\২০২৫ শিক্ষাবর্ষের মাধ্যমিক স্তরের অষ্টম শ্রেণির পাঠ্যপুস্তক.html","https://drive.google.com/file/d/1Zi57J9PoL1Pr7kwuDaSXQ1V0qvqAlodZ/view?usp=drive_link",""
"2025\২০২৫ শিক্ষাবর্ষের মাধ্যমিক স্তরের অষ্টম শ্রেণির পাঠ্যপুস্তক.html","https://drive.google.com/file/d/1BSo9zr-kZ5xJtsMDpDR1-FhMDBo35O5I/view?usp=drive_link",""
"2025\২০২৫ শিক্ষাবর্ষের মাধ্যমিক স্তরের অষ্টম শ্রেণির পাঠ্যপুস্তক.html","https://drive.google.com/file/d/1Mv7viQSTOXgdUsQA71HlxRi0qmWn3apc/view?usp=drive_link",""
"2025\২০২৫ শিক্ষাবর্ষের মাধ্যমিক স্তরের অষ্টম শ্রেণির পাঠ্যপুস্তক.html","https://drive.google.com/file/d/1korLpjZRhVZiT0Q0VB1Bdsf9hVeKokZl/view?usp=drive_link",""
"2025\২০২৫ শিক্ষাবর্ষের মাধ্যমিক স্তরের অষ্টম শ্রেণির পাঠ্যপুস্তক.html","https://drive.google.com/file/d/1I4966t-MMGWtMvIZeHpddEBNnedALluV/view?usp=drive_link",""
"2025\২০২৫ শিক্ষাবর্ষের মাধ্যমিক স্তরের অষ্টম শ্রেণির পাঠ্যপুস্তক.html","https://drive.google.com/file/d/1G9lQJ5pWvIQv3CxrsGg0uS8kxay9vC0X/view?usp=drive_link",""
"2025\২০২৫ শিক্ষাবর্ষের মাধ্যমিক স্তরের অষ্টম শ্রেণির পাঠ্যপুস্তক.html","https://drive.google.com/file/d/1DeUhz6u87tbJ3Bnwr4zqj0MBYgqhqTd5/view?usp=drive_link",""
"2025\২০২৫ শিক্ষাবর্ষের মাধ্যমিক স্তরের অষ্টম শ্রেণির পাঠ্যপুস্তক.html","https://drive.google.com/file/d/1dNmNrKz3pccmSY9lZEMvRkkwVa9C7cIp/view?usp=drive_link",""
"2025\২০২৫ শিক্ষাবর্ষের মাধ্যমিক স্তরের নবম-দশম শ্রেণির পাঠ্যপুস্তক.html","https://drive.google.com/file/d/1EL_DZGQXh-w2qVVlHKo_BWOXkiPWGF3R/view?usp=drive_link",""
"2025\২০২৫ শিক্ষাবর্ষের মাধ্যমিক স্তরের নবম-দশম শ্রেণির পাঠ্যপুস্তক.html","https://drive.google.com/file/d/1uNspy7qUYc8I8WffkaEVt9caBGlS_LCG/view?usp=drive_link",""
"2025\২০২৫ শিক্ষাবর্ষের মাধ্যমিক স্তরের নবম-দশম শ্রেণির পাঠ্যপুস্তক.html","https://drive.google.com/file/d/14pcG6SDel6AUzrPZk2qzUjJb_9HYt-sg/view?usp=drive_link",""
"2025\২০২৫ শিক্ষাবর্ষের মাধ্যমিক স্তরের নবম-দশম শ্রেণির পাঠ্যপুস্তক.html","https://drive.google.com/file/d/1Y7ygihk1dAkbWcBbPG9oFU3F_CCZ1gGa/view?usp=drive_link",""
"2025\২০২৫ শিক্ষাবর্ষের মাধ্যমিক স্তরের নবম-দশম শ্রেণির পাঠ্যপুস্তক.html","https://drive.google.com/file/d/1iVqQ5X3jw3UmnHKclSKkDyD4R2m9dY9J/view?usp=drive_link",""
"2025\২০২৫ শিক্ষাবর্ষের মাধ্যমিক স্তরের নবম-দশম শ্রেণির পাঠ্যপুস্তক.html","https://drive.google.com/file/d/1IuuYwHXUpTGHOpumKq-x6Th4h2xf1b9s/view?usp=drive_link",""
"2025\২০২৫ শিক্ষাবর্ষের মাধ্যমিক স্তরের নবম-দশম শ্রেণির পাঠ্যপুস্তক.html","https://drive.google.com/file/d/1qMHB4hCVg-5yPtiV5UoWyGf2Q2gpOAqm/view?usp=drive_link",""
"2025\২০২৫ শিক্ষাবর্ষের মাধ্যমিক স্তরের নবম-দশম শ্রেণির পাঠ্যপুস্তক.html","https://drive.google.com/file/d/10DYq8yuMb3tgWgTZ7fXx_KThABOUJR6k/view?usp=drive_link",""
"2025\২০২৫ শিক্ষাবর্ষের মাধ্যমিক স্তরের নবম-দশম শ্রেণির পাঠ্যপুস্তক.html","https://drive.google.com/file/d/1AmD4GLeD72M1J4FSW-TUSAfbSwG9VhBO/view?usp=drive_link",""
"2025\২০২৫ শিক্ষাবর্ষের মাধ্যমিক স্তরের নবম-দশম শ্রেণির পাঠ্যপুস্তক.html","https://drive.google.com/file/d/12dYZXPKDogQyp5QJUslpUB8QMJmXxLts/view?usp=drive_link",""
"2025\২০২৫ শিক্ষাবর্ষের মাধ্যমিক স্তরের নবম-দশম শ্রেণির পাঠ্যপুস্তক.html","https://drive.google.com/file/d/1qp8zs7AWt6JxpqSbncEqh0dabyuJz6yS/view?usp=drive_link",""
"2025\২০২৫ শিক্ষাবর্ষের মাধ্যমিক স্তরের নবম-দশম শ্রেণির পাঠ্যপুস্তক.html","https://drive.google.com/file/d/121GCSD2909n-ETowJfdtzqOoVcdAe9Fx/view?usp=drive_link",""
"2025\২০২৫ শিক্ষাবর্ষের মাধ্যমিক স্তরের নবম-দশম শ্রেণির পাঠ্যপুস্তক.html","https://drive.google.com/file/d/1kL28DEmjHdGa1ke8s9em_Bo0mIm3fPcu/view?usp=drive_link",""
"2025\২০২৫ শিক্ষাবর্ষের মাধ্যমিক স্তরের নবম-দশম শ্রেণির পাঠ্যপুস্তক.html","https://drive.google.com/file/d/1m2QJVWBp1da99iU6GH-u0IldYflZuCFR/view?usp=drive_link",""
"2025\২০২৫ শিক্ষাবর্ষের মাধ্যমিক স্তরের নবম-দশম শ্রেণির পাঠ্যপুস্তক.html","https://drive.google.com/file/d/1jPQhyTeNrI-e8qQdB-yWbxOhh1XKdEjr/view?usp=drive_link",""
"2025\২০২৫ শিক্ষাবর্ষের মাধ্যমিক স্তরের নবম-দশম শ্রেণির পাঠ্যপুস্তক.html","https://drive.google.com/file/d/1cbxXBB1uU4c7Q2rA54fpbmxVFSUKtZDA/view?usp=drive_link",""
"2025\২০২৫ শিক্ষাবর্ষের মাধ্যমিক স্তরের নবম-দশম শ্রেণির পাঠ্যপুস্তক.html","https://drive.google.com/file/d/1XtQupmVH4YLVdJC6AcpU4WMn_r5cKqwv/view?usp=drive_link",""
"2025\২০২৫ শিক্ষাবর্ষের মাধ্যমিক স্তরের নবম-দশম শ্রেণির পাঠ্যপুস্তক.html","https://drive.google.com/file/d/1U_q1wBTUS1ngtfqRr21LB-nQGjxXrrsA/view?usp=drive_link",""
"2025\২০২৫ শিক্ষাবর্ষের মাধ্যমিক স্তরের নবম-দশম শ্রেণির পাঠ্যপুস্তক.html","https://drive.google.com/file/d/11fvFRZ-ASnmEEewoNqpzfQW91EoCQUGt/view?usp=drive_link",""
"2025\২০২৫ শিক্ষাবর্ষের মাধ্যমিক স্তরের নবম-দশম শ্রেণির পাঠ্যপুস্তক.html","https://drive.google.com/file/d/1Z0mkg4diaC-7Xaab3dEeCeHrqrx_flx_/view?usp=drive_link",""
"2025\২০২৫ শিক্ষাবর্ষের মাধ্যমিক স্তরের নবম-দশম শ্রেণির পাঠ্যপুস্তক.html","https://drive.google.com/file/d/1Uiwpl_K5lHpY7yRdljCmvyyKLeWmhEfw/view?usp=drive_link",""
"2025\২০২৫ শিক্ষাবর্ষের মাধ্যমিক স্তরের নবম-দশম শ্রেণির পাঠ্যপুস্তক.html","https://drive.google.com/file/d/1aJVfyY6oBBqmbgcdIqD4LLggt4ULZLWe/view?usp=drive_link",""
"2025\২০২৫ শিক্ষাবর্ষের মাধ্যমিক স্তরের নবম-দশম শ্রেণির পাঠ্যপুস্তক.html","https://drive.google.com/file/d/1H9MOgYf3_4gEVToqq_prLj7FMFuhOmDs/view?usp=drive_link",""
"2025\২০২৫ শিক্ষাবর্ষের মাধ্যমিক স্তরের নবম-দশম শ্রেণির পাঠ্যপুস্তক.html","https://drive.google.com/file/d/1kLJsU1fBMO59rVOcrXkJ-QLbP6V14OC6/view?usp=drive_link",""
"2025\২০২৫ শিক্ষাবর্ষের মাধ্যমিক স্তরের নবম-দশম শ্রেণির পাঠ্যপুস্তক.html","https://drive.google.com/file/d/1DH0MtYnvSnK0MfISjo4bEYLc2N3p76dk/view?usp=drive_link",""
"2025\২০২৫ শিক্ষাবর্ষের মাধ্যমিক স্তরের নবম-দশম শ্রেণির পাঠ্যপুস্তক.html","https://drive.google.com/file/d/1S_tT3gBp1Y2U7OTN7Iz_5uupBhMKJ6It/view?usp=drive_link",""
"2025\২০২৫ শিক্ষাবর্ষের মাধ্যমিক স্তরের নবম-দশম শ্রেণির পাঠ্যপুস্তক.html","https://drive.google.com/file/d/14naWCQuPeUEzaYf-EVS_52ghlKT_fqeA/view?usp=drive_link",""
"2025\২০২৫ শিক্ষাবর্ষের মাধ্যমিক স্তরের নবম-দশম শ্রেণির পাঠ্যপুস্তক.html","https://drive.google.com/file/d/12pHjW5lhDAuOjsfziQbFTX5wpPJwt7Tm/view?usp=drive_link",""
"2025\২০২৫ শিক্ষাবর্ষের মাধ্যমিক স্তরের নবম-দশম শ্রেণির পাঠ্যপুস্তক.html","https://drive.google.com/file/d/1oK-YxEkYGuZkHZCxpfxTLLjAQblF-EfC/view?usp=drive_link",""
"2025\২০২৫ শিক্ষাবর্ষের মাধ্যমিক স্তরের নবম-দশম শ্রেণির পাঠ্যপুস্তক.html","https://drive.google.com/file/d/1cY77zp-vqOB2pPuVfyrFc2c8UHpt11Qk/view?usp=drive_link",""
"2025\২০২৫ শিক্ষাবর্ষের মাধ্যমিক স্তরের নবম-দশম শ্রেণির পাঠ্যপুস্তক.html","https://drive.google.com/file/d/1USYxWHzOWi0PQFCiASQz_3qLiOBNrmtj/view?usp=drive_link",""
"2025\২০২৫ শিক্ষাবর্ষের মাধ্যমিক স্তরের নবম-দশম শ্রেণির পাঠ্যপুস্তক.html","https://drive.google.com/file/d/1hUOZbxt7PhoCl_GIOFpBAGtUNMHRgfg_/view?usp=drive_link",""
"2025\২০২৫ শিক্ষাবর্ষের মাধ্যমিক স্তরের নবম-দশম শ্রেণির পাঠ্যপুস্তক.html","https://drive.google.com/file/d/17UEPHe1oK4nAvgSu-KBbTQHFyCJ91bY9/view?usp=drive_link",""
"2025\২০২৫ শিক্ষাবর্ষের মাধ্যমিক স্তরের নবম-দশম শ্রেণির পাঠ্যপুস্তক.html","https://drive.google.com/file/d/1gBFoWrP_pZBTFBbjaOgAsIx31D2IYcgl/view?usp=drive_link",""
"2025\২০২৫ শিক্ষাবর্ষের মাধ্যমিক স্তরের নবম-দশম শ্রেণির পাঠ্যপুস্তক.html","https://drive.google.com/file/d/1DbSAWrM6Xn-k23xfhTCx3mb0mNSZofA9/view?usp=drive_link",""
"2025\২০২৫ শিক্ষাবর্ষের মাধ্যমিক স্তরের নবম-দশম শ্রেণির পাঠ্যপুস্তক.html","https://drive.google.com/file/d/18UfJre9Qz5fy7w6dejqsXKHQxxKqoAmH/view?usp=drive_link",""
"2025\২০২৫ শিক্ষাবর্ষের মাধ্যমিক স্তরের নবম-দশম শ্রেণির পাঠ্যপুস্তক.html","https://drive.google.com/file/d/10k50ImEJssJEV0Ofnv7UUz9dmU5PlQiS/view?usp=drive_link",""
"2025\২০২৫ শিক্ষাবর্ষের মাধ্যমিক স্তরের নবম-দশম শ্রেণির পাঠ্যপুস্তক.html","https://drive.google.com/file/d/1m0a0ak7Ij776CRadXAelbINh3bnx79v9/view?usp=drive_link",""
"2025\২০২৫ শিক্ষাবর্ষের মাধ্যমিক স্তরের নবম-দশম শ্রেণির পাঠ্যপুস্তক.html","https://drive.google.com/file/d/1ydK3Y84_DU4B0kv8gP2NEPSublmOdLMA/view?usp=drive_link",""
"2025\২০২৫ শিক্ষাবর্ষের মাধ্যমিক স্তরের নবম-দশম শ্রেণির পাঠ্যপুস্তক.html","https://drive.google.com/file/d/1DfSaCPJjdASf_7emgw_joqb3vYHYSKGE/view?usp=drive_link",""
"2025\২০২৫ শিক্ষাবর্ষের মাধ্যমিক স্তরের নবম-দশম শ্রেণির পাঠ্যপুস্তক.html","https://drive.google.com/file/d/1FjRhLY25XtUuStVNkHgwXDE8fOu3AvxX/view?usp=drive_link",""
"2025\২০২৫ শিক্ষাবর্ষের মাধ্যমিক স্তরের নবম-দশম শ্রেণির পাঠ্যপুস্তক.html","https://drive.google.com/file/d/11ailuI9Twc709bWpN3c46NIszPscxd4B/view?usp=drive_link",""
"2025\২০২৫ শিক্ষাবর্ষের মাধ্যমিক স্তরের নবম-দশম শ্রেণির পাঠ্যপুস্তক.html","https://drive.google.com/file/d/16YP-Wo-hsWU7jQKIA4jmiXN2gjGbMhSN/view?usp=drive_link",""
"2025\২০২৫ শিক্ষাবর্ষের মাধ্যমিক স্তরের নবম-দশম শ্রেণির পাঠ্যপুস্তক.html","https://drive.google.com/file/d/1TEbe89EgyGWJVYRDWXgl-07XqTuDPtGF/view?usp=drive_link",""
"2025\২০২৫ শিক্ষাবর্ষের মাধ্যমিক স্তরের নবম-দশম শ্রেণির পাঠ্যপুস্তক.html","https://drive.google.com/file/d/1fhHIJ2pSKmwqMmTlgy0V1Nv8Nmy9pTka/view?usp=drive_link",""
"2025\২০২৫ শিক্ষাবর্ষের মাধ্যমিক স্তরের নবম-দশম শ্রেণির পাঠ্যপুস্তক.html","https://drive.google.com/file/d/1C7K6iGBpGEdr-p_vQfvEgMlDXh5ss8RI/view?usp=drive_link",""
"2025\২০২৫ শিক্ষাবর্ষের মাধ্যমিক স্তরের নবম-দশম শ্রেণির পাঠ্যপুস্তক.html","https://drive.google.com/file/d/1HtBkio-VGByD8PLKJ5PTaURcuC5ZkXF3/view?usp=drive_link",""
"2025\২০২৫ শিক্ষাবর্ষের মাধ্যমিক স্তরের নবম-দশম শ্রেণির পাঠ্যপুস্তক.html","https://drive.google.com/file/d/1-eX8__uesj7X8BSvR9uiwMEKA2dkXb_o/view?usp=drive_link",""
"2025\২০২৫ শিক্ষাবর্ষের মাধ্যমিক স্তরের নবম-দশম শ্রেণির পাঠ্যপুস্তক.html","https://drive.google.com/file/d/1Qf1DOdPo0U1Dza24btT8eNewg9PtsIpe/view?usp=drive_link",""
"2025\২০২৫ শিক্ষাবর্ষের মাধ্যমিক স্তরের নবম-দশম শ্রেণির পাঠ্যপুস্তক.html","https://drive.google.com/file/d/14zEZ5cHXoJMAVeaGmlD0fpEYVnqYIkW0/view?usp=drive_link",""
"2025\২০২৫ শিক্ষাবর্ষের মাধ্যমিক স্তরের নবম-দশম শ্রেণির পাঠ্যপুস্তক.html","https://drive.google.com/file/d/19imJIV5JI01T19UfZl583TlTLrot6iOO/view?usp=drive_link",""
"2025\২০২৫ শিক্ষাবর্ষের মাধ্যমিক স্তরের নবম-দশম শ্রেণির পাঠ্যপুস্তক.html","https://drive.google.com/file/d/1Wc9V9pypVRaaZbehab-WzUIjCXo1woMx/view?usp=drive_link",""
"2025\২০২৫ শিক্ষাবর্ষের মাধ্যমিক স্তরের নবম-দশম শ্রেণির পাঠ্যপুস্তক.html","https://drive.google.com/file/d/1hzrpvh9phDKtPmo70gIJuoB5qrD5z4nN/view?usp=drive_link",""
"2025\২০২৫ শিক্ষাবর্ষের মাধ্যমিক স্তরের নবম-দশম শ্রেণির পাঠ্যপুস্তক.html","https://drive.google.com/file/d/1S_HjYdu8ObJ3ZZtmv6sTY1_EgJ4NObrx/view?usp=drive_link",""
"2025\২০২৫ শিক্ষাবর্ষের মাধ্যমিক স্তরের নবম-দশম শ্রেণির পাঠ্যপুস্তক.html","https://drive.google.com/file/d/1IsfgrET1A91KAgyLUfYP-kKSSVQax4Wd/view?usp=drive_link",""
"2025\২০২৫ শিক্ষাবর্ষের মাধ্যমিক স্তরের নবম-দশম শ্রেণির পাঠ্যপুস্তক.html","https://drive.google.com/file/d/1zsokXhV-7XxKS0nRP3VqNc-9_ZEqN4CI/view?usp=drive_link",""
"2025\২০২৫ শিক্ষাবর্ষের মাধ্যমিক স্তরের নবম-দশম শ্রেণির পাঠ্যপুস্তক.html","https://drive.google.com/file/d/1u7Cg0yCwuZy9zxkzFfV_YZst2-B2Ah3_/view?usp=drive_link",""
"2025\২০২৫ শিক্ষাবর্ষের মাধ্যমিক স্তরের ষষ্ঠ শ্রেণির পাঠ্যপুস্তক.html","https://drive.google.com/file/d/1HMLLnPvoFbwdLUYOyuOYKkuTma6oI0gD/view?usp=drive_link",""
"2025\২০২৫ শিক্ষাবর্ষের মাধ্যমিক স্তরের ষষ্ঠ শ্রেণির পাঠ্যপুস্তক.html","https://drive.google.com/file/d/16L1WW3QTqQfai9aPayV0gyE5igRMiFeL/view?usp=drive_link",""
"2025\২০২৫ শিক্ষাবর্ষের মাধ্যমিক স্তরের ষষ্ঠ শ্রেণির পাঠ্যপুস্তক.html","http://drive.google.com/file/d/16L1WW3QTqQfai9aPayV0gyE5igRMiFeL/view?usp=drive_link",""
"2025\২০২৫ শিক্ষাবর্ষের মাধ্যমিক স্তরের ষষ্ঠ শ্রেণির পাঠ্যপুস্তক.html","https://drive.google.com/file/d/1AQo5mMLwsMa_ASt0uYANyl7Cb7zaqq6i/view?usp=drive_link",""
"2025\২০২৫ শিক্ষাবর্ষের মাধ্যমিক স্তরের ষষ্ঠ শ্রেণির পাঠ্যপুস্তক.html","http://drive.google.com/file/d/1AQo5mMLwsMa_ASt0uYANyl7Cb7zaqq6i/view?usp=drive_link",""
"2025\২০২৫ শিক্ষাবর্ষের মাধ্যমিক স্তরের ষষ্ঠ শ্রেণির পাঠ্যপুস্তক.html","https://drive.google.com/file/d/1aX0Py2PLwSgh-NVUsTqfI0bqEplYo7WV/view?usp=drive_link",""
"2025\২০২৫ শিক্ষাবর্ষের মাধ্যমিক স্তরের ষষ্ঠ শ্রেণির পাঠ্যপুস্তক.html","https://drive.google.com/file/d/1Tgrw_QZJwpUCKV3LJzcCTZ0Dvhz-bOF0/view?usp=drive_link",""
"2025\২০২৫ শিক্ষাবর্ষের মাধ্যমিক স্তরের ষষ্ঠ শ্রেণির পাঠ্যপুস্তক.html","http://drive.google.com/file/d/1Tgrw_QZJwpUCKV3LJzcCTZ0Dvhz-bOF0/view?usp=drive_link",""
"2025\২০২৫ শিক্ষাবর্ষের মাধ্যমিক স্তরের ষষ্ঠ শ্রেণির পাঠ্যপুস্তক.html","https://drive.google.com/file/d/13iUtxnh9u1Q6rFU0gyvpPGLeCSGCEpc7/view?usp=drive_link",""
"2025\২০২৫ শিক্ষাবর্ষের মাধ্যমিক স্তরের ষষ্ঠ শ্রেণির পাঠ্যপুস্তক.html","https://drive.google.com/file/d/1FGMGsUFo3tMWw9sc9ZlpmmEqpqFzH33F/view?usp=drive_link",""
"2025\২০২৫ শিক্ষাবর্ষের মাধ্যমিক স্তরের ষষ্ঠ শ্রেণির পাঠ্যপুস্তক.html","https://drive.google.com/file/d/1u2zRiyNz6ekcFMRskixrrCUxCyJQHDkr/view?usp=drive_link",""
"2025\২০২৫ শিক্ষাবর্ষের মাধ্যমিক স্তরের ষষ্ঠ শ্রেণির পাঠ্যপুস্তক.html","https://drive.google.com/file/d/1livS4uNclZ_0-9jp44pcOEY5tr9iHqbj/view?usp=drive_link",""
"2025\২০২৫ শিক্ষাবর্ষের মাধ্যমিক স্তরের ষষ্ঠ শ্রেণির পাঠ্যপুস্তক.html","https://drive.google.com/file/d/1F2v5Pf6br3lu_WChJ1fwiYwyct_Fs6UX/view?usp=drive_link",""
"2025\২০২৫ শিক্ষাবর্ষের মাধ্যমিক স্তরের ষষ্ঠ শ্রেণির পাঠ্যপুস্তক.html","https://drive.google.com/file/d/1gab-_SnIZoqaTnXDrd84iZYDByd6Nq8c/view?usp=drive_link",""
"2025\২০২৫ শিক্ষাবর্ষের মাধ্যমিক স্তরের ষষ্ঠ শ্রেণির পাঠ্যপুস্তক.html","https://drive.google.com/file/d/1EPRUddjMf4jjogGagq6J7Rll1OhZRwmk/view?usp=drive_link",""
"2025\২০২৫ শিক্ষাবর্ষের মাধ্যমিক স্তরের ষষ্ঠ শ্রেণির পাঠ্যপুস্তক.html","https://drive.google.com/file/d/1B2R3cuqad_e7SEQVBlucFj-wREX82veT/view?usp=drive_link",""
"2025\২০২৫ শিক্ষাবর্ষের মাধ্যমিক স্তরের ষষ্ঠ শ্রেণির পাঠ্যপুস্তক.html","https://drive.google.com/file/d/1Og-1g4IW-XrK-QzvICG43lNWL27nvSEx/view?usp=drive_link",""
"2025\২০২৫ শিক্ষাবর্ষের মাধ্যমিক স্তরের ষষ্ঠ শ্রেণির পাঠ্যপুস্তক.html","https://drive.google.com/file/d/1ySOW8vohFtVi7mkIhtFzIvvOVdxJ7TNm/view?usp=drive_link",""
"2025\২০২৫ শিক্ষাবর্ষের মাধ্যমিক স্তরের ষষ্ঠ শ্রেণির পাঠ্যপুস্তক.html","https://drive.google.com/file/d/1Gy9byi4NW6bKPEiRDkp28hfrG6KIbH3Y/view?usp=drive_link",""
"2025\২০২৫ শিক্ষাবর্ষের মাধ্যমিক স্তরের ষষ্ঠ শ্রেণির পাঠ্যপুস্তক.html","https://drive.google.com/file/d/1H-lAgzrIO6Y7A2wSso8liL7cMbgWg-o9/view?usp=drive_link",""
"2025\২০২৫ শিক্ষাবর্ষের মাধ্যমিক স্তরের ষষ্ঠ শ্রেণির পাঠ্যপুস্তক.html","https://drive.google.com/file/d/1H9OqVnqoCB63MgLkgWunue4EGE6YzS9D/view?usp=drive_link",""
